time,open,close,high,low,direction,ema_fast,ema_slow,signal
2022-01-24 17:00:00,1834.21,1833.71,1834.21,1833.71,-1,1834.489801354848,1834.612720061738,0
2022-01-24 17:00:00,1833.71,1833.21,1833.71,1833.21,-1,1834.2338410838786,1834.3969169753168,0
2022-01-24 17:00:00,1833.21,1832.71,1833.21,1832.71,-1,1833.929072867103,1834.1373912868066,0
2022-01-24 17:00:00,1832.71,1832.21,1832.71,1832.21,-1,1833.5852582936825,1833.840869550375,0
2022-01-24 17:00:00,1832.21,1831.71,1832.21,1831.71,-1,1833.2102066349462,1833.513043465702,0
2022-01-24 17:00:00,1831.71,1831.21,1831.71,1831.21,-1,1832.810165307957,1833.158729086363,0
2022-01-24 17:15:00,1831.21,1831.71,1831.71,1831.21,1,1832.5901322463658,1832.935847688461,0
2022-01-24 17:15:00,1831.71,1832.21,1832.21,1831.71,1,1832.5141057970927,1832.8241788133132,0
2022-01-24 17:15:00,1832.21,1832.71,1832.71,1832.21,1,1832.553284637674,1832.8066128420344,0
2022-01-24 17:15:00,1832.71,1833.21,1833.21,1832.71,1,1832.6846277101395,1832.8686724047984,0
2022-01-24 17:30:00,1833.21,1832.71,1833.21,1832.71,-1,1832.6897021681116,1832.8442612655988,0
2022-01-24 17:30:00,1832.71,1832.21,1832.71,1832.21,-1,1832.5937617344894,1832.7466826093528,0
2022-01-24 17:30:00,1832.21,1831.71,1832.21,1831.71,-1,1832.4170093875916,1832.5871929771447,0
2022-01-24 17:30:00,1831.71,1831.21,1831.71,1831.21,-1,1832.1756075100734,1832.375317134507,0
2022-01-24 17:30:00,1831.21,1830.71,1831.21,1830.71,-1,1831.8824860080588,1832.1191144984289,0
2022-01-24 17:45:00,1830.71,1831.21,1831.21,1830.71,1,1831.747988806447,1831.9792507294399,0
2022-01-24 17:45:00,1831.21,1831.71,1831.71,1831.21,1,1831.7403910451578,1831.9378275402953,0
2022-01-24 17:45:00,1831.71,1832.21,1832.21,1831.71,1,1831.8343128361264,1831.9797002264038,0
2022-01-24 17:45:00,1832.21,1832.71,1832.71,1832.21,1,1832.0094502689012,1832.0920540377263,0
2022-01-24 17:45:00,1832.71,1833.21,1833.21,1832.71,1,1832.2495602151212,1832.26404572423,0
2022-01-24 17:45:00,1833.21,1833.71,1833.71,1833.21,1,1832.541648172097,1832.4865002281947,1
2022-01-24 17:45:00,1833.71,1834.21,1834.21,1833.71,1,1832.8753185376777,1832.7516540392417,0
2022-01-24 17:45:00,1834.21,1834.71,1834.71,1834.21,1,1833.2422548301422,1833.0529380332046,0
2022-01-24 17:45:00,1834.71,1835.21,1835.21,1834.71,1,1833.6358038641138,1833.3847937204036,0
2022-01-24 17:45:00,1835.21,1835.71,1835.71,1835.21,1,1834.0506430912912,1833.7425177634186,0
2022-01-24 18:00:00,1835.71,1835.21,1835.71,1835.21,-1,1834.2825144730332,1833.9682842613543,0
