session,date,year,dt,exit_dt,side,R,rpct,entry,spread,gross,cost,net,Rmult,exit,entry_hour
LON,2021-12-29 00:00:00+00:00,2021,2021-12-29 13:00:00+00:00,2021-12-29 19:59:00+00:00,-1,12.029999999999973,0.6678975487354916,1793.958,0.345,-11.039999999999964,0.435,-11.474999999999964,-0.9538653366583533,time,13
NY,2021-12-29 00:00:00+00:00,2021,2021-12-29 18:00:00+00:00,2021-12-29 21:59:00+00:00,1,15.200000000000045,0.8458674598034441,1804.558,0.345,-0.2599999999999909,0.435,-0.694999999999991,-0.045723684210525584,time,18
ASIA,2021-12-30 00:00:00+00:00,2021,2021-12-30 07:00:00+00:00,2021-12-30 14:32:00+00:00,-1,7.300000000000182,0.40513167528663924,1798.038,0.33,-7.300000000000182,0.42000000000000004,-7.720000000000182,-1.057534246575341,sl,7
LON,2021-12-30 00:00:00+00:00,2021,2021-12-30 13:00:00+00:00,2021-12-30 16:11:00+00:00,1,7.136999999999944,0.3964931303893896,1803.515,0.345,5.352749999999958,0.435,4.917749999999958,0.6890500210172337,tp,13
NY,2021-12-30 00:00:00+00:00,2021,2021-12-30 18:07:00+00:00,2021-12-30 21:59:00+00:00,1,15.256999999999834,0.8447810769038682,1814.008,0.345,0.33999999999991815,0.435,-0.09500000000008185,-0.0062266500622719335,time,18
ASIA,2021-12-31 00:00:00+00:00,2021,2021-12-31 07:03:00+00:00,2021-12-31 08:13:00+00:00,1,4.566000000000031,0.2512927240799532,1819.658,0.33,-4.566000000000031,0.42000000000000004,-4.986000000000031,-1.091984231274638,sl,7
LON,2021-12-31 00:00:00+00:00,2021,2021-12-31 13:10:00+00:00,2021-12-31 13:31:00+00:00,1,5.225999999999885,0.2873609156580473,1822.198,0.345,3.919499999999914,0.435,3.484499999999914,0.6667623421354746,tp,13
NY,2021-12-31 00:00:00+00:00,2021,2021-12-31 18:45:00+00:00,2021-12-31 21:58:00+00:00,1,8.596000000000004,0.4713555627039164,1827.534,0.345,1.543999999999869,0.435,1.108999999999869,0.1290134946486585,time,18
ASIA,2022-01-03 00:00:00+00:00,2022,2022-01-03 07:02:00+00:00,2022-01-03 13:09:00+00:00,-1,7.864000000000033,0.4304805134876636,1823.474,0.33,5.898000000000025,0.42000000000000004,5.478000000000025,0.6965920651068161,tp,7
LON,2022-01-03 00:00:00+00:00,2022,2022-01-03 13:02:00+00:00,2022-01-03 13:11:00+00:00,-1,6.5060000000000855,0.3566467087524203,1820.278,0.345,4.879500000000064,0.435,4.4445000000000645,0.6831386412542279,tp,13
ASIA,2022-01-04 00:00:00+00:00,2022,2022-01-04 07:41:00+00:00,2022-01-04 09:01:00+00:00,1,4.185999999999922,0.23198357891976287,1807.118,0.33,-4.185999999999922,0.42000000000000004,-4.605999999999922,-1.100334448160537,sl,7
LON,2022-01-04 00:00:00+00:00,2022,2022-01-04 13:00:00+00:00,2022-01-04 14:00:00+00:00,-1,6.690000000000055,0.3706304607698602,1800.648,0.345,-6.690000000000055,0.435,-7.125000000000054,-1.065022421524663,sl,13
ASIA,2022-01-05 00:00:00+00:00,2022,2022-01-05 07:51:00+00:00,2022-01-05 08:16:00+00:00,-1,3.759999999999991,0.20719532640939547,1812.568,0.33,-3.759999999999991,0.42000000000000004,-4.179999999999991,-1.1117021276595747,sl,7
LON,2022-01-05 00:00:00+00:00,2022,2022-01-05 13:25:00+00:00,2022-01-05 14:41:00+00:00,1,8.276000000000067,0.45541601069464205,1822.168,0.345,6.2070000000000505,0.435,5.772000000000051,0.6974383760270667,tp,13
NY,2022-01-05 00:00:00+00:00,2022,2022-01-05 19:12:00+00:00,2022-01-05 21:59:00+00:00,-1,14.68600000000015,0.8051284790902129,1814.748,0.35,4.519999999999982,0.44,4.079999999999981,0.2778156067002547,time,19
ASIA,2022-01-06 00:00:00+00:00,2022,2022-01-06 07:00:00+00:00,2022-01-06 08:56:00+00:00,-1,8.554000000000087,0.4731823469984904,1801.528,0.33,6.4155000000000655,0.42000000000000004,5.9955000000000656,0.7009001636661216,tp,7
LON,2022-01-06 00:00:00+00:00,2022,2022-01-06 13:00:00+00:00,2022-01-06 19:59:00+00:00,-1,13.430000000000064,0.7467188766673359,1791.004,0.345,3.155999999999949,0.435,2.720999999999949,0.20260610573342785,time,13
NY,2022-01-06 00:00:00+00:00,2022,2022-01-06 19:12:00+00:00,2022-01-06 21:59:00+00:00,-1,8.726999999999862,0.48751766994931467,1786.458,0.35,-4.230000000000018,0.44,-4.670000000000019,-0.5351208891944645,time,19
ASIA,2022-01-07 00:00:00+00:00,2022,2022-01-07 07:44:00+00:00,2022-01-07 09:42:00+00:00,-1,3.5399999999999636,0.19758190354787084,1789.278,0.33,-3.5399999999999636,0.42000000000000004,-3.9599999999999635,-1.1186440677966114,sl,7
LON,2022-01-07 00:00:00+00:00,2022,2022-01-07 13:36:00+00:00,2022-01-07 13:45:00+00:00,-1,6.139999999999873,0.3428955433285362,1785.208,0.345,-6.139999999999873,0.435,-6.574999999999872,-1.0708469055374608,sl,13
NY,2022-01-07 00:00:00+00:00,2022,2022-01-07 17:53:00+00:00,2022-01-07 21:59:00+00:00,1,13.593000000000075,0.7590735938546334,1796.328,0.34,-0.5199999999999818,0.43000000000000005,-0.9499999999999819,-0.06988891341131293,time,17
ASIA,2022-01-10 00:00:00+00:00,2022,2022-01-10 09:00:00+00:00,2022-01-10 11:23:00+00:00,1,5.373000000000047,0.299561587555928,1796.778,0.33,4.0297500000000355,0.42000000000000004,3.6097500000000355,0.671831379117812,tp,9
LON,2022-01-10 00:00:00+00:00,2022,2022-01-10 14:15:00+00:00,2022-01-10 19:44:00+00:00,-1,10.980000000000018,0.6110820667799509,1790.508,0.36,-10.980000000000018,0.45,-11.430000000000017,-1.040983606557377,sl,14
NY,2022-01-10 00:00:00+00:00,2022,2022-01-10 17:38:00+00:00,2022-01-10 21:59:00+00:00,1,6.863000000000056,0.3825638200784028,1797.818,0.34,3.4400000000000546,0.43000000000000005,3.0100000000000544,0.438583709747928,time,17
ASIA,2022-01-11 00:00:00+00:00,2022,2022-01-11 07:09:00+00:00,2022-01-11 15:59:00+00:00,1,7.522999999999911,0.41669022936048106,1808.688,0.33,2.8899999999998727,0.42000000000000004,2.4699999999998727,0.3283264655057692,time,7
LON,2022-01-11 00:00:00+00:00,2022,2022-01-11 14:01:00+00:00,2022-01-11 15:58:00+00:00,-1,5.893000000000029,0.3260158544023501,1804.188,0.36,-5.893000000000029,0.45,-6.343000000000029,-1.076361785168844,sl,14
NY,2022-01-11 00:00:00+00:00,2022,2022-01-11 17:43:00+00:00,2022-01-11 21:59:00+00:00,1,15.067000000000007,0.833236368441109,1816.848,0.34,4.380000000000109,0.43000000000000005,3.950000000000109,0.26216234154112344,time,17
ASIA,2022-01-12 00:00:00+00:00,2022,2022-01-12 07:30:00+00:00,2022-01-12 13:40:00+00:00,-1,4.787000000000035,0.26308033752835625,1817.248,0.33,-4.787000000000035,0.42000000000000004,-5.2070000000000345,-1.0877376227282216,sl,7
LON,2022-01-12 00:00:00+00:00,2022,2022-01-12 13:23:00+00:00,2022-01-12 13:41:00+00:00,1,5.720000000000027,0.3147921167894324,1820.464,0.345,4.2900000000000205,0.435,3.8550000000000204,0.6739510489510493,tp,13
NY,2022-01-12 00:00:00+00:00,2022,2022-01-12 17:35:00+00:00,2022-01-12 21:59:00+00:00,1,8.220000000000027,0.451129886907721,1825.508,0.34,0.25,0.43000000000000005,-0.18000000000000005,-0.021897810218978034,time,17
ASIA,2022-01-13 00:00:00+00:00,2022,2022-01-13 07:13:00+00:00,2022-01-13 08:57:00+00:00,-1,4.129999999999882,0.22626040502063638,1823.918,0.33,3.0974999999999113,0.42000000000000004,2.6774999999999114,0.6483050847457598,tp,7
LON,2022-01-13 00:00:00+00:00,2022,2022-01-13 14:47:00+00:00,2022-01-13 19:59:00+00:00,-1,8.550000000000182,0.468950153101631,1818.538,0.36,-2.3599999999999,0.45,-2.8099999999999,-0.32865497076021527,time,14
ASIA,2022-01-14 00:00:00+00:00,2022,2022-01-14 08:06:00+00:00,2022-01-14 12:47:00+00:00,1,8.529999999999973,0.46757029615561035,1828.308,0.33,-8.529999999999973,0.42000000000000004,-8.949999999999973,-1.0492379835873389,sl,8
LON,2022-01-14 00:00:00+00:00,2022,2022-01-14 14:38:00+00:00,2022-01-14 19:59:00+00:00,-1,9.200000000000045,0.504287046501422,1819.788,0.36,1.650000000000091,0.45,1.200000000000091,0.1304347826087049,time,14
NY,2022-01-14 00:00:00+00:00,2022,2022-01-14 17:13:00+00:00,2022-01-14 21:59:00+00:00,-1,9.916000000000167,0.5440931776942465,1816.968,0.34,-0.4499999999998181,0.43000000000000005,-0.8799999999998181,-0.08874546187977041,time,17
ASIA,2022-01-17 00:00:00+00:00,2022,2022-01-17 07:22:00+00:00,2022-01-17 15:59:00+00:00,1,7.438000000000102,0.409261981604648,1821.294,0.33,-2.5700000000001637,0.42000000000000004,-2.9900000000001636,-0.4019897821995325,time,7
LON,2022-01-17 00:00:00+00:00,2022,2022-01-17 15:00:00+00:00,2022-01-17 17:58:00+00:00,-1,4.339999999999918,0.23828839401204388,1818.478,0.355,-0.5299999999999727,0.445,-0.9749999999999728,-0.2246543778801823,time,15
ASIA,2022-01-18 00:00:00+00:00,2022,2022-01-18 07:14:00+00:00,2022-01-18 13:12:00+00:00,-1,7.476000000000113,0.41093680041012937,1814.178,0.33,5.607000000000085,0.42000000000000004,5.187000000000085,0.693820224719102,tp,7
LON,2022-01-18 00:00:00+00:00,2022,2022-01-18 13:12:00+00:00,2022-01-18 13:34:00+00:00,-1,8.809999999999945,0.48598342707149805,1808.178,0.345,-8.809999999999945,0.435,-9.244999999999946,-1.0493757094211127,sl,13
ASIA,2022-01-19 00:00:00+00:00,2022,2022-01-19 07:01:00+00:00,2022-01-19 10:30:00+00:00,1,4.254999999999882,0.23476724249414196,1814.524,0.33,3.1912499999999113,0.42000000000000004,2.7712499999999114,0.6512925969447682,tp,7
LON,2022-01-19 00:00:00+00:00,2022,2022-01-19 13:20:00+00:00,2022-01-19 15:03:00+00:00,1,8.6099999999999,0.4741591931721799,1822.248,0.345,6.457499999999925,0.435,6.022499999999925,0.6994773519163757,tp,13
NY,2022-01-19 00:00:00+00:00,2022,2022-01-19 17:12:00+00:00,2022-01-19 21:59:00+00:00,1,23.5300000000002,1.2852554044327573,1841.412,0.34,-1.3040000000000873,0.43000000000000005,-1.7340000000000875,-0.07369315767106131,time,17
ASIA,2022-01-20 00:00:00+00:00,2022,2022-01-20 09:50:00+00:00,2022-01-20 13:30:00+00:00,-1,6.1400000000001,0.33366211369134935,1837.138,0.33,-6.1400000000001,0.42000000000000004,-6.5600000000001,-1.0684039087947872,sl,9
LON,2022-01-20 00:00:00+00:00,2022,2022-01-20 13:23:00+00:00,2022-01-20 13:33:00+00:00,1,5.410000000000082,0.29416491164431074,1842.078,0.345,4.057500000000061,0.435,3.6225000000000613,0.6695933456561934,tp,13
ASIA,2022-01-21 00:00:00+00:00,2022,2022-01-21 07:06:00+00:00,2022-01-21 08:17:00+00:00,1,5.870000000000118,0.3190575102747657,1842.094,0.33,-5.870000000000118,0.42000000000000004,-6.290000000000118,-1.0715502555366254,sl,7
LON,2022-01-21 00:00:00+00:00,2022,2022-01-21 14:10:00+00:00,2022-01-21 19:59:00+00:00,1,14.259999999999991,0.7771673832644674,1842.718,0.36,-11.25,0.45,-11.7,-0.8204768583450215,time,14
NY,2022-01-21 00:00:00+00:00,2022,2022-01-21 18:31:00+00:00,2022-01-21 21:59:00+00:00,-1,11.889999999999873,0.6471715241082097,1831.098,0.345,-3.230000000000018,0.435,-3.6650000000000182,-0.30824222035324284,time,18
ASIA,2022-01-24 00:00:00+00:00,2022,2022-01-24 08:08:00+00:00,2022-01-24 14:37:00+00:00,1,7.096000000000004,0.3865279503167056,1839.894,0.33,-7.096000000000004,0.42000000000000004,-7.516000000000004,-1.0591882750845547,sl,8
LON,2022-01-24 00:00:00+00:00,2022,2022-01-24 13:45:00+00:00,2022-01-24 19:59:00+00:00,-1,7.856999999999971,0.42707720579642044,1835.348,0.345,-3.259999999999991,0.435,-3.694999999999991,-0.4702812778414159,time,13
ASIA,2022-01-25 00:00:00+00:00,2022,2022-01-25 08:55:00+00:00,2022-01-25 10:30:00+00:00,-1,4.217000000000098,0.22898026216747322,1839.308,0.33,3.1627500000000737,0.42000000000000004,2.7427500000000737,0.6504031301873393,tp,8
LON,2022-01-25 00:00:00+00:00,2022,2022-01-25 14:45:00+00:00,2022-01-25 15:09:00+00:00,1,8.400000000000091,0.45672201669913204,1849.698,0.36,-8.400000000000091,0.45,-8.85000000000009,-1.053571428571428,sl,14
NY,2022-01-25 00:00:00+00:00,2022,2022-01-25 19:48:00+00:00,2022-01-25 21:59:00+00:00,1,14.759999999999991,0.8003230337282045,1852.964,0.35,-5.505999999999858,0.44,-5.9459999999998585,-0.4028455284552752,time,19
ASIA,2022-01-26 00:00:00+00:00,2022,2022-01-26 07:03:00+00:00,2022-01-26 07:53:00+00:00,-1,3.0800000000001546,0.16670351193152808,1846.308,0.33,2.310000000000116,0.42000000000000004,1.890000000000116,0.6136363636363705,tp,7
LON,2022-01-26 00:00:00+00:00,2022,2022-01-26 13:23:00+00:00,2022-01-26 14:00:00+00:00,1,4.9659999999998945,0.2690646762454573,1847.818,0.345,-4.9659999999998945,0.435,-5.400999999999894,-1.0875956504228774,sl,13
NY,2022-01-26 00:00:00+00:00,2022,2022-01-26 17:12:00+00:00,2022-01-26 19:57:00+00:00,-1,16.800000000000182,0.9142425645244135,1829.928,0.34,12.600000000000136,0.43000000000000005,12.170000000000137,0.7244047619047622,tp,17
ASIA,2022-01-27 00:00:00+00:00,2022,2022-01-27 07:00:00+00:00,2022-01-27 13:33:00+00:00,-1,9.735999999999876,0.5360006375192395,1810.548,0.33,7.301999999999907,0.42000000000000004,6.881999999999907,0.7068611339359074,tp,7
LON,2022-01-27 00:00:00+00:00,2022,2022-01-27 13:00:00+00:00,2022-01-27 13:55:00+00:00,-1,9.309999999999945,0.5135994401446106,1805.208,0.345,6.982499999999959,0.435,6.5474999999999595,0.7032760472610095,tp,13
ASIA,2022-01-28 00:00:00+00:00,2022,2022-01-28 08:00:00+00:00,2022-01-28 09:12:00+00:00,-1,4.383000000000038,0.24378864952320808,1794.768,0.33,3.2872500000000286,0.42000000000000004,2.8672500000000287,0.6541752224503773,tp,8
ASIA,2022-01-31 00:00:00+00:00,2022,2022-01-31 08:25:00+00:00,2022-01-31 13:47:00+00:00,1,4.686999999999898,0.2621535268076394,1790.248,0.33,3.5152499999999236,0.42000000000000004,3.0952499999999237,0.6603904416471071,tp,8
LON,2022-01-31 00:00:00+00:00,2022,2022-01-31 13:52:00+00:00,2022-01-31 14:39:00+00:00,1,7.623000000000047,0.42590504715434374,1793.778,0.345,5.7172500000000355,0.435,5.282250000000036,0.6929358520267616,tp,13
NY,2022-01-31 00:00:00+00:00,2022,2022-01-31 19:35:00+00:00,2022-01-31 21:59:00+00:00,1,10.1099999999999,0.5631879794999612,1799.598,0.35,-2.9300000000000637,0.44,-3.3700000000000636,-0.3333333333333429,time,19
ASIA,2022-02-01 00:00:00+00:00,2022,2022-02-01 07:08:00+00:00,2022-02-01 15:59:00+00:00,1,7.769999999999982,0.4321700373846384,1803.405,0.33,0.8900000000001,0.42000000000000004,0.4700000000001,0.0604890604890735,time,7
LON,2022-02-01 00:00:00+00:00,2022,2022-02-01 13:05:00+00:00,2022-02-01 14:43:00+00:00,1,6.739999999999782,0.3733838979582533,1808.308,0.345,-6.739999999999782,0.435,-7.174999999999781,-1.064540059347183,sl,13
ASIA,2022-02-02 00:00:00+00:00,2022,2022-02-02 07:08:00+00:00,2022-02-02 09:45:00+00:00,-1,4.509999999999991,0.2506832709449635,1796.848,0.33,-4.509999999999991,0.42000000000000004,-4.929999999999991,-1.0931263858093128,sl,7
LON,2022-02-02 00:00:00+00:00,2022,2022-02-02 13:00:00+00:00,2022-02-02 19:59:00+00:00,1,9.240000000000009,0.5133161600560235,1804.745,0.345,2.7000000000000455,0.435,2.2650000000000454,0.2451298701298748,time,13
ASIA,2022-02-03 00:00:00+00:00,2022,2022-02-03 07:03:00+00:00,2022-02-03 08:09:00+00:00,-1,3.4400000000000546,0.19039223849805068,1805.348,0.33,2.580000000000041,0.42000000000000004,2.160000000000041,0.627906976744188,tp,7
LON,2022-02-03 00:00:00+00:00,2022,2022-02-03 13:00:00+00:00,2022-02-03 14:44:00+00:00,-1,3.759999999999991,0.20842684208973372,1801.765,0.345,2.819999999999993,0.435,2.384999999999993,0.6343085106382976,tp,13
ASIA,2022-02-04 00:00:00+00:00,2022,2022-02-04 07:06:00+00:00,2022-02-04 09:55:00+00:00,1,3.0370000000000346,0.16812136347422407,1809.028,0.33,2.277750000000026,0.42000000000000004,1.857750000000026,0.6117056305564718,tp,7
LON,2022-02-04 00:00:00+00:00,2022,2022-02-04 13:31:00+00:00,2022-02-04 13:39:00+00:00,-1,8.325999999999794,0.46000995925796484,1804.738,0.345,6.244499999999846,0.435,5.809499999999846,0.6977540235407146,tp,13
LON,2022-02-07 00:00:00+00:00,2022,2022-02-07 13:02:00+00:00,2022-02-07 16:30:00+00:00,1,4.650000000000091,0.25665354255132067,1814.558,0.345,3.487500000000068,0.435,3.052500000000068,0.6564516129032276,tp,13
NY,2022-02-07 00:00:00+00:00,2022,2022-02-07 17:23:00+00:00,2022-02-07 21:59:00+00:00,1,6.733999999999924,0.37100019290788366,1818.568,0.34,1.6900000000000546,0.43000000000000005,1.2600000000000544,0.1871101871101973,time,17
ASIA,2022-02-08 00:00:00+00:00,2022,2022-02-08 07:10:00+00:00,2022-02-08 07:42:00+00:00,-1,4.380000000000109,0.24047642515872647,1818.789,0.33,3.285000000000082,0.42000000000000004,2.865000000000082,0.6541095890410983,tp,7
LON,2022-02-08 00:00:00+00:00,2022,2022-02-08 13:35:00+00:00,2022-02-08 15:26:00+00:00,1,5.6440000000000055,0.3103735843029439,1821.948,0.345,4.233000000000004,0.435,3.798000000000004,0.6729270021261518,tp,13
NY,2022-02-08 00:00:00+00:00,2022,2022-02-08 19:04:00+00:00,2022-02-08 21:59:00+00:00,1,11.009999999999991,0.6038293723529587,1828.539,0.35,-2.7539999999999054,0.44,-3.1939999999999054,-0.2900999091734703,time,19
LON,2022-02-09 00:00:00+00:00,2022,2022-02-09 13:00:00+00:00,2022-02-09 13:02:00+00:00,1,2.7260000000001128,0.14921551775261863,1829.632,0.345,2.0445000000000846,0.435,1.6095000000000845,0.5904255319149002,tp,13
NY,2022-02-09 00:00:00+00:00,2022,2022-02-09 17:03:00+00:00,2022-02-09 21:59:00+00:00,1,8.750999999999976,0.478379851915441,1834.072,0.34,-1.183999999999969,0.43000000000000005,-1.6139999999999692,-0.18443606444977415,time,17
ASIA,2022-02-10 00:00:00+00:00,2022,2022-02-10 07:16:00+00:00,2022-02-10 08:29:00+00:00,1,3.2539999999999054,0.1774609224970849,1834.698,0.33,-3.2539999999999054,0.42000000000000004,-3.6739999999999053,-1.1290719114935501,sl,7
LON,2022-02-10 00:00:00+00:00,2022,2022-02-10 13:24:00+00:00,2022-02-10 13:30:00+00:00,-1,5.710000000000036,0.31155121809815306,1830.098,0.345,4.282500000000027,0.435,3.8475000000000272,0.6738178633975487,tp,13
ASIA,2022-02-11 00:00:00+00:00,2022,2022-02-11 07:00:00+00:00,2022-02-11 08:08:00+00:00,-1,4.069999999999936,0.22300567992970324,1822.609,0.33,-4.069999999999936,0.42000000000000004,-4.489999999999936,-1.1031941031941048,sl,7
LON,2022-02-11 00:00:00+00:00,2022,2022-02-11 13:00:00+00:00,2022-02-11 15:29:00+00:00,1,6.850000000000136,0.37518756982220886,1831.128,0.345,5.137500000000102,0.435,4.702500000000103,0.6864963503649648,tp,13
NY,2022-02-11 00:00:00+00:00,2022,2022-02-11 17:01:00+00:00,2022-02-11 18:34:00+00:00,1,12.289999999999964,0.6708738038725024,1837.408,0.34,9.217499999999973,0.43000000000000005,8.787499999999973,0.7150122050447517,tp,17
ASIA,2022-02-14 00:00:00+00:00,2022,2022-02-14 07:05:00+00:00,2022-02-14 13:39:00+00:00,-1,9.210000000000036,0.49634829511366835,1851.108,0.33,-9.210000000000036,0.42000000000000004,-9.630000000000036,-1.045602605863192,sl,7
LON,2022-02-14 00:00:00+00:00,2022,2022-02-14 13:39:00+00:00,2022-02-14 14:33:00+00:00,1,7.730000000000018,0.4166297826242473,1859.574,0.345,5.797500000000014,0.435,5.362500000000014,0.6937257438551101,tp,13
NY,2022-02-14 00:00:00+00:00,2022,2022-02-14 18:54:00+00:00,2022-02-14 21:59:00+00:00,1,17.820000000000164,0.9565243576351263,1871.518,0.345,-0.6100000000001273,0.435,-1.0450000000001274,-0.058641975308648585,time,18
ASIA,2022-02-15 00:00:00+00:00,2022,2022-02-15 08:12:00+00:00,2022-02-15 08:45:00+00:00,-1,9.299999999999955,0.49608269735311505,1869.738,0.33,6.974999999999966,0.42000000000000004,6.554999999999966,0.7048387096774191,tp,8
LON,2022-02-15 00:00:00+00:00,2022,2022-02-15 13:09:00+00:00,2022-02-15 19:59:00+00:00,-1,29.088000000000193,1.562014974830508,1849.414,0.345,-4.903999999999996,0.435,-5.338999999999996,-0.18354647964796345,time,13
ASIA,2022-02-16 00:00:00+00:00,2022,2022-02-16 07:00:00+00:00,2022-02-16 10:04:00+00:00,1,4.5,0.24293996078985028,1855.658,0.33,3.375,0.42000000000000004,2.955,0.6566666666666667,tp,7
LON,2022-02-16 00:00:00+00:00,2022,2022-02-16 13:00:00+00:00,2022-02-16 13:48:00+00:00,-1,5.670000000000073,0.3054926451532224,1851.568,0.345,-5.670000000000073,0.435,-6.105000000000072,-1.0767195767195756,sl,13
NY,2022-02-16 00:00:00+00:00,2022,2022-02-16 17:06:00+00:00,2022-02-16 21:59:00+00:00,1,14.470000000000027,0.7778970368063316,1866.458,0.34,3.0399999999999636,0.43000000000000005,2.6099999999999635,0.18037318590186308,time,17
ASIA,2022-02-17 00:00:00+00:00,2022,2022-02-17 07:04:00+00:00,2022-02-17 08:26:00+00:00,1,8.505999999999858,0.4546392181410949,1876.308,0.33,6.379499999999894,0.42000000000000004,5.959499999999894,0.7006230895838224,tp,7
LON,2022-02-17 00:00:00+00:00,2022,2022-02-17 13:31:00+00:00,2022-02-17 19:59:00+00:00,1,19.410000000000082,1.0306243935242025,1893.188,0.345,6.6599999999998545,0.435,6.224999999999855,0.3207109737248752,time,13
NY,2022-02-17 00:00:00+00:00,2022,2022-02-17 17:45:00+00:00,2022-02-17 21:59:00+00:00,1,13.710000000000036,0.7240582864896168,1899.728,0.34,-1.7999999999999545,0.43000000000000005,-2.2299999999999547,-0.16265499635302325,time,17
ASIA,2022-02-18 00:00:00+00:00,2022,2022-02-18 10:30:00+00:00,2022-02-18 15:59:00+00:00,-1,14.11999999999989,0.7458071894158,1886.588,0.33,-5.190000000000055,0.42000000000000004,-5.6100000000000545,-0.3973087818696953,time,10
LON,2022-02-18 00:00:00+00:00,2022,2022-02-18 13:11:00+00:00,2022-02-18 19:59:00+00:00,1,9.25,0.4889686341422411,1895.893,0.345,-0.46499999999991815,0.435,-0.8999999999999182,-0.09729729729728845,time,13
ASIA,2022-02-21 00:00:00+00:00,2022,2022-02-21 07:00:00+00:00,2022-02-21 15:59:00+00:00,-1,18.95999999999981,0.9994797861172902,1888.578,0.33,-6.7000000000000455,0.42000000000000004,-7.120000000000045,-0.37552742616034374,time,7
NY,2022-02-21 00:00:00+00:00,2022,2022-02-21 17:45:00+00:00,2022-02-21 18:30:00+00:00,1,5.07100000000014,0.2675513589228924,1897.458,0.34,3.803250000000105,0.43000000000000005,3.373250000000105,0.6652041017550802,tp,17
